lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,beta_raw.1,beta_raw.2,beta_raw.3,beta_raw.4,beta_raw.5,beta_raw.6,beta_raw.7,beta_raw.8,beta_raw.9,beta_raw.10,beta_raw.11,beta_raw.12,beta_raw.13,beta_raw.14,beta_raw.15,beta_raw.16,beta_raw.17,beta_raw.18,beta_raw.19,beta_raw.20,beta_raw.21,beta_raw.22,beta_raw.23,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,norm
# Adaptation terminated
# Step size = 0.151695
# Diagonal elements of inverse mass matrix:
# 0.404582, 0.224494, 0.685881, 0.456659, 0.380265, 0.414224, 0.196387, 0.285231, 0.234337, 0.209745, 0.502202, 0.370394, 0.162439, 0.419093, 0.274297, 0.377738, 0.553896, 0.774812, 0.407203, 0.474986, 0.134483, 0.216251, 0.192005, 0.657311, 0.300013, 0.233999, 0.493815, 0.268941, 0.273315, 0.285334, 0.17061, 0.270636, 0.160861, 0.263417, 0.31326, 0.282115, 0.149221, 0.237485, 0.392068, 0.247231, 0.248677, 0.557605, 0.293086, 0.432522, 0.242783, 0.296433, 0.171184
-102.174,0.888533,0.151695,5,31,0,127.272,1.05389,0.977078,0.106796,1.92105,1.30161,1.81369,2.76685,0.591526,0.942689,2.75977,1.27319,1.02082,1.1776,3.16111,0.457073,0.558334,0.601301,0.735756,1.72418,0.373562,2.0824,1.46249,1.74793,0.465638,0.785131,0.235015,-0.0674601,0.489575,-0.924699,0.565928,0.394714,0.832512,-0.0844829,-0.0514675,0.104292,-0.376166,0.0913781,-1.22898,-0.0405704,-0.502737,-0.573109,-0.297726,-0.320785,0.229454,0.866435,0.530423,-0.215338,0.785131,0.235015,-0.0674601,0.489575,-0.924699,0.565928,0.394714,0.832512,-0.0844829,-0.0514675,0.104292,-0.376166,0.0913781,-1.22898,-0.0405704,-0.502737,-0.573109,-0.297726,-0.320785,0.229454,0.866435,0.530423,-0.215338,-0.441339,0.441339
-101.565,0.998425,0.151695,5,31,0,127.182,1.84473,4.11644,0.139681,0.799049,0.580661,1.05263,1.25206,0.993365,2.1553,2.32366,2.19796,0.703417,0.873935,1.13536,2.09343,0.713219,4.37782,0.631523,0.686353,1.79726,1.02503,2.7456,1.42322,0.176679,-1.18496,-0.579636,-0.145776,-0.387905,0.157432,0.169695,0.4674,1.68078,-0.709992,0.839913,-0.0445047,0.914113,-0.337254,0.251861,0.835151,-1.35904,-0.355315,-0.367871,-0.647074,0.231115,0.926368,0.404088,0.314041,-1.18496,-0.579636,-0.145776,-0.387905,0.157432,0.169695,0.4674,1.68078,-0.709992,0.839913,-0.0445047,0.914113,-0.337254,0.251861,0.835151,-1.35904,-0.355315,-0.367871,-0.647074,0.231115,0.926368,0.404088,0.314041,-1.07263,1.07263
-107.967,0.973336,0.151695,4,15,0,125.353,1.14778,2.99656,0.125952,0.462943,0.636861,1.2063,1.53334,0.702722,2.19993,2.16032,2.69537,1.31993,0.838971,0.839946,2.35604,0.817379,4.06654,0.378057,0.778518,1.6228,1.01611,2.92134,1.89217,0.137271,-0.93898,-0.680186,-0.233218,-0.788614,0.302922,0.511423,0.38619,1.65351,-0.811921,0.924703,-0.0106322,1.01575,-0.14664,-0.043409,0.859938,-1.33749,-0.466764,-0.659214,-0.688779,0.234276,1.09418,0.558106,0.63528,-0.93898,-0.680186,-0.233218,-0.788614,0.302922,0.511423,0.38619,1.65351,-0.811921,0.924703,-0.0106322,1.01575,-0.14664,-0.043409,0.859938,-1.33749,-0.466764,-0.659214,-0.688779,0.234276,1.09418,0.558106,0.63528,-1.37043,1.37043
-97.5346,0.988268,0.151695,5,31,0,128.684,1.14426,2.50507,0.848623,1.41075,2.54358,1.93613,1.15664,1.54838,2.10408,2.25526,0.713476,0.468889,1.69779,2.51173,0.544371,0.813861,0.6967,0.158718,0.322742,0.708081,3.33095,1.65691,1.33243,0.498225,-0.343201,0.11695,-0.0995572,-0.815176,-0.862231,-0.818372,0.487776,1.02552,-0.227816,0.828926,-0.00112414,0.399097,0.354012,-0.424673,0.755096,-1.2894,-0.291505,1.42934,-0.410376,0.386884,0.221845,0.65235,-0.319055,-0.343201,0.11695,-0.0995572,-0.815176,-0.862231,-0.818372,0.487776,1.02552,-0.227816,0.828926,-0.00112414,0.399097,0.354012,-0.424673,0.755096,-1.2894,-0.291505,1.42934,-0.410376,0.386884,0.221845,0.65235,-0.319055,-0.755312,0.755312
-99.0202,0.968219,0.151695,5,31,0,118.85,0.891841,2.74876,0.462234,1.4194,1.07895,1.31964,1.33442,1.62407,1.30225,1.70238,1.08312,0.483056,1.32205,0.936769,1.3275,0.935624,0.878918,0.0827399,0.409152,0.430539,1.99529,1.5009,1.04682,0.913052,-0.385544,-0.308531,-0.385543,-0.320294,-0.792278,-0.60655,0.363857,0.9147,-0.183214,1.10194,-0.312082,0.247685,0.358048,-0.00769064,1.37691,-1.50015,-0.546768,1.7887,-0.535567,-0.256986,0.408865,1.1334,-0.220719,-0.385544,-0.308531,-0.385543,-0.320294,-0.792278,-0.60655,0.363857,0.9147,-0.183214,1.10194,-0.312082,0.247685,0.358048,-0.00769064,1.37691,-1.50015,-0.546768,1.7887,-0.535567,-0.256986,0.408865,1.1334,-0.220719,-1.33219,1.33219
-102.181,0.935859,0.151695,5,31,0,124.569,2.19543,1.02515,1.06933,2.48902,0.691424,0.432381,0.984141,0.324278,2.20061,4.38272,0.581698,2.05436,1.20313,1.60625,1.73283,0.93014,1.29737,0.582477,1.41773,0.977427,1.62238,2.4261,0.77901,1.47049,0.168075,-0.294579,0.299246,0.394582,0.0936503,0.809676,0.508091,0.412946,-0.544791,0.23484,0.129769,-0.379155,-0.502846,-1.12842,0.0964449,-0.273614,-0.229797,-0.664011,-0.776158,1.44237,0.929781,-0.465231,-0.392689,0.168075,-0.294579,0.299246,0.394582,0.0936503,0.809676,0.508091,0.412946,-0.544791,0.23484,0.129769,-0.379155,-0.502846,-1.12842,0.0964449,-0.273614,-0.229797,-0.664011,-0.776158,1.44237,0.929781,-0.465231,-0.392689,0.131821,-0.131821
-94.2108,0.999821,0.151695,4,15,0,117.361,2.5106,0.911147,0.140098,1.50579,0.656889,0.832477,1.38359,0.361831,1.7234,2.46395,1.02092,1.59654,0.923718,0.848368,0.884443,0.769626,0.940926,0.755079,0.632881,0.998208,2.9855,1.59813,0.83703,0.83467,0.0324113,-0.711881,-0.117461,-0.267957,-0.780431,0.201447,-0.159326,0.512695,-0.646428,0.241072,-0.0375127,1.01616,-0.81566,-1.16008,0.430986,-0.393731,-0.0665261,0.076117,0.425189,1.5186,1.19584,1.63537,-0.450788,0.0324113,-0.711881,-0.117461,-0.267957,-0.780431,0.201447,-0.159326,0.512695,-0.646428,0.241072,-0.0375127,1.01616,-0.81566,-1.16008,0.430986,-0.393731,-0.0665261,0.076117,0.425189,1.5186,1.19584,1.63537,-0.450788,-1.6781,1.6781
-98.0436,0.997021,0.151695,5,31,0,116.12,0.465647,3.17293,0.074036,0.232513,0.923741,1.78293,0.897843,0.574263,1.06587,1.96446,2.38173,0.547716,1.47584,1.23607,0.793176,1.53046,0.897592,0.851546,0.869849,1.09456,1.36855,1.7255,2.04376,0.328517,-1.23914,-0.0810261,0.130483,-1.3347,-0.380379,0.593302,1.08958,0.63745,-0.492368,0.985088,0.465446,-0.361785,0.21617,-0.351412,0.277875,-0.814367,-0.313672,0.33861,-0.389862,0.772099,0.950541,0.0807666,-0.534026,-1.23914,-0.0810261,0.130483,-1.3347,-0.380379,0.593302,1.08958,0.63745,-0.492368,0.985088,0.465446,-0.361785,0.21617,-0.351412,0.277875,-0.814367,-0.313672,0.33861,-0.389862,0.772099,0.950541,0.0807666,-0.534026,-0.24467,0.24467
-95.3236,0.997445,0.151695,5,63,0,114.323,3.074,1.90363,0.815294,3.49956,1.54443,0.437597,0.819324,1.06892,2.47929,2.69154,0.513563,1.38907,1.59308,1.0871,1.96921,0.513444,1.32558,0.200423,0.246134,0.712421,2.1577,0.915405,1.73564,0.527368,0.524872,-0.533727,-0.133991,-0.393251,-0.389404,0.203205,-0.0765973,0.756237,-0.534364,0.00935423,0.302334,0.140663,-0.0748998,-1.08755,0.780475,-0.55381,-0.46706,-0.014406,-0.513197,0.363419,1.30238,1.11904,0.159608,0.524872,-0.533727,-0.133991,-0.393251,-0.389404,0.203205,-0.0765973,0.756237,-0.534364,0.00935423,0.302334,0.140663,-0.0748998,-1.08755,0.780475,-0.55381,-0.46706,-0.014406,-0.513197,0.363419,1.30238,1.11904,0.159608,-0.889335,0.889335
-91.0658,0.992046,0.151695,5,31,0,116.48,1.00133,1.10091,0.255508,1.28543,1.08298,0.942165,1.89566,0.342355,1.43601,1.96551,1.30767,2.03663,1.6177,1.24146,0.351147,0.934379,0.681826,0.938292,0.702421,0.644431,2.46983,1.96589,1.51159,1.10682,-0.17779,-0.108753,-0.0427005,0.287177,-0.13734,-0.127819,0.304442,0.679689,-0.0391912,0.927862,-0.241692,0.469437,-0.303466,-0.362196,0.200368,-0.0491426,-0.660311,0.0188585,-0.151482,0.0871554,0.675749,0.133552,-0.45563,-0.17779,-0.108753,-0.0427005,0.287177,-0.13734,-0.127819,0.304442,0.679689,-0.0391912,0.927862,-0.241692,0.469437,-0.303466,-0.362196,0.200368,-0.0491426,-0.660311,0.0188585,-0.151482,0.0871554,0.675749,0.133552,-0.45563,-0.926776,0.926776
-96.8506,0.921427,0.151695,5,31,0,111.125,4.92777,1.61492,0.462952,5.45133,0.847322,0.745765,0.661185,1.03269,1.07313,2.77806,0.810171,1.9445,0.541428,0.623356,2.29905,0.438612,1.77992,0.463633,0.545338,0.579207,3.23491,1.92472,1.23105,0.236543,0.661447,-0.29889,-0.489324,-0.211531,-0.61457,0.311432,0.363479,1.15734,-0.32292,0.524218,0.181739,0.506956,0.281589,-0.871568,0.917551,-1.57448,-0.275778,-0.744716,-1.27867,0.629943,1.13884,0.969937,-0.184893,0.661447,-0.29889,-0.489324,-0.211531,-0.61457,0.311432,0.363479,1.15734,-0.32292,0.524218,0.181739,0.506956,0.281589,-0.871568,0.917551,-1.57448,-0.275778,-0.744716,-1.27867,0.629943,1.13884,0.969937,-0.184893,-0.777133,0.777133
-102.871,0.915141,0.151695,6,63,0,126.394,1.6382,0.857655,0.114891,1.41459,0.887849,0.729551,1.41142,0.292434,1.33964,3.18549,1.49962,3.72486,1.379,0.683066,0.268802,0.441338,0.818562,1.2794,0.425354,0.944286,3.10469,2.46564,1.43537,0.293226,0.351424,-0.498071,0.14688,1.02634,-0.885508,-0.222495,0.325206,0.65608,-0.326756,1.18831,-0.117792,0.62767,-0.613089,-1.18349,-0.389281,-0.505481,-0.446579,0.853322,0.442184,-0.35982,1.20665,0.547004,-0.996293,0.351424,-0.498071,0.14688,1.02634,-0.885508,-0.222495,0.325206,0.65608,-0.326756,1.18831,-0.117792,0.62767,-0.613089,-1.18349,-0.389281,-0.505481,-0.446579,0.853322,0.442184,-0.35982,1.20665,0.547004,-0.996293,-0.826414,0.826414
-102.334,0.987569,0.151695,5,31,0,123.558,1.4946,0.619582,0.103111,1.53845,1.05458,0.583267,1.02125,0.281836,1.00992,2.81248,1.23582,4.76651,2.10952,0.835367,0.456618,0.42334,1.26037,0.585412,1.35861,1.08664,3.45719,1.36513,1.02904,0.504402,0.354797,0.370839,-0.87972,0.912076,-0.543079,0.0577376,0.463258,0.519677,-0.329759,0.831312,0.0617201,-0.0332937,-0.899866,-1.03702,-0.302827,-0.595752,-0.3791,1.06224,0.016748,-0.18276,1.19679,0.976803,-0.631624,0.354797,0.370839,-0.87972,0.912076,-0.543079,0.0577376,0.463258,0.519677,-0.329759,0.831312,0.0617201,-0.0332937,-0.899866,-1.03702,-0.302827,-0.595752,-0.3791,1.06224,0.016748,-0.18276,1.19679,0.976803,-0.631624,-1.0092,1.0092
-108.449,0.622688,0.151695,5,31,0,132.66,0.752718,3.34666,0.101131,1.31707,1.18693,0.338304,0.605239,0.462604,2.86033,1.6511,0.468118,0.770049,0.626468,0.975489,0.670403,0.430065,1.55775,1.83168,0.382768,0.439226,2.66931,1.69067,1.60539,0.155594,-0.497253,-0.401322,-0.0126915,-0.596127,0.0814602,-0.444342,0.349642,1.49274,-0.19603,0.474278,-0.0809216,1.01492,0.955493,-0.542387,0.442947,-2.30382,-0.68147,0.228386,-0.552791,0.42405,1.14414,-0.622106,0.404979,-0.497253,-0.401322,-0.0126915,-0.596127,0.0814602,-0.444342,0.349642,1.49274,-0.19603,0.474278,-0.0809216,1.01492,0.955493,-0.542387,0.442947,-2.30382,-0.68147,0.228386,-0.552791,0.42405,1.14414,-0.622106,0.404979,-0.0817749,0.0817749
-112.657,0.942607,0.151695,5,31,0,138.825,2.04404,1.28003,0.5918,0.843388,6.99888,0.272891,0.952816,1.04918,2.55171,1.47254,0.166604,0.528448,2.21524,1.54613,4.56244,0.541782,0.231509,0.0745158,0.608603,1.02222,2.16534,0.768378,1.90326,0.75433,-0.545545,-0.385175,-0.151779,-0.589579,0.66397,-0.310362,-0.18517,1.23287,0.787152,0.264239,-0.634541,-0.629039,-1.05034,-0.801398,1.29677,0.0734904,-0.83511,0.1688,-0.969655,1.0007,0.41227,0.23631,0.743116,-0.545545,-0.385175,-0.151779,-0.589579,0.66397,-0.310362,-0.18517,1.23287,0.787152,0.264239,-0.634541,-0.629039,-1.05034,-0.801398,1.29677,0.0734904,-0.83511,0.1688,-0.969655,1.0007,0.41227,0.23631,0.743116,0.208,-0.208
-105.029,0.89042,0.151695,5,31,0,144.702,0.593814,2.68491,0.118061,2.77035,0.965994,1.72752,1.17715,0.544084,2.88895,1.91849,1.40531,1.42123,0.494876,0.617118,1.34907,0.690642,0.302659,1.31471,0.289848,0.412645,2.11571,1.2815,0.531213,0.183685,0.410202,-0.818766,0.0495784,-0.351881,0.0472297,0.16038,-0.312517,1.01774,-0.540636,-0.222093,-0.594995,0.650137,0.51105,-0.0823655,1.02366,-2.25062,-0.464564,-0.142147,-0.014068,1.49078,0.948108,0.118515,0.416253,0.410202,-0.818766,0.0495784,-0.351881,0.0472297,0.16038,-0.312517,1.01774,-0.540636,-0.222093,-0.594995,0.650137,0.51105,-0.0823655,1.02366,-2.25062,-0.464564,-0.142147,-0.014068,1.49078,0.948108,0.118515,0.416253,-1.04897,1.04897
-97.8531,0.91976,0.151695,5,31,0,126.617,1.42432,0.752415,0.211948,1.68208,1.05103,0.526017,0.801421,0.596727,1.08084,2.62406,0.691998,0.323,2.12681,1.67718,0.694352,0.408119,1.9121,0.312774,0.984341,1.48914,4.16695,3.13325,1.44818,0.783239,-0.0749715,0.788239,-0.434855,0.0325768,-0.521487,-0.207108,0.614897,1.19847,0.11262,0.921767,0.326723,0.284928,-0.507376,-0.848294,0.548517,-0.148381,-0.452317,-0.803468,-0.576054,-0.702242,1.22611,1.05047,-0.505096,-0.0749715,0.788239,-0.434855,0.0325768,-0.521487,-0.207108,0.614897,1.19847,0.11262,0.921767,0.326723,0.284928,-0.507376,-0.848294,0.548517,-0.148381,-0.452317,-0.803468,-0.576054,-0.702242,1.22611,1.05047,-0.505096,-1.32366,1.32366
-96.7376,0.968265,0.151695,5,31,0,113.29,2.53691,4.57823,0.211895,2.70447,1.49617,1.50653,0.920981,0.604635,2.61407,2.67795,2.83241,2.22331,0.712356,1.17213,2.08137,0.381256,0.868293,1.35142,0.369784,0.303705,1.79554,1.96451,0.977043,0.207203,0.0146449,-1.08131,-0.390784,-0.262381,0.346134,0.222203,0.0853655,0.715055,-0.362241,0.524127,0.384606,0.499034,0.543226,0.426759,0.826458,-1.96077,-0.216622,0.352947,-0.998557,0.679229,0.730891,0.65581,0.13671,0.0146449,-1.08131,-0.390784,-0.262381,0.346134,0.222203,0.0853655,0.715055,-0.362241,0.524127,0.384606,0.499034,0.543226,0.426759,0.826458,-1.96077,-0.216622,0.352947,-0.998557,0.679229,0.730891,0.65581,0.13671,-1.87053,1.87053
-101.62,0.820416,0.151695,5,31,0,118.997,0.546155,0.556838,1.07563,0.921034,0.955654,0.663044,0.96374,0.482735,1.19401,2.07166,0.606763,0.303915,1.78012,2.1293,0.648889,0.765648,0.473187,0.0930972,1.88215,0.796298,1.99673,1.36358,1.28151,1.03567,-0.872058,0.593557,0.367322,-0.751349,-0.606178,0.00454179,0.679125,0.760997,0.0311264,-0.0500977,0.0117303,-0.0604816,-0.701168,-0.844557,0.543912,-0.0237361,-1.19294,0.684696,-0.1243,-0.228051,1.12344,0.984499,-0.745505,-0.872058,0.593557,0.367322,-0.751349,-0.606178,0.00454179,0.679125,0.760997,0.0311264,-0.0500977,0.0117303,-0.0604816,-0.701168,-0.844557,0.543912,-0.0237361,-1.19294,0.684696,-0.1243,-0.228051,1.12344,0.984499,-0.745505,0.415483,-0.415483
-103.193,0.981768,0.151695,5,31,0,123.283,2.25779,2.31855,0.28471,2.09384,0.424226,0.498095,1.02743,0.621291,1.85286,2.95169,2.2959,3.35057,1.27172,0.71189,1.08318,0.631773,0.573808,2.79972,0.207532,0.275227,2.14256,3.62868,1.11743,0.145995,0.34736,-0.571245,-0.368761,0.60942,-0.562013,-0.0403209,0.0666716,0.573539,-1.02576,1.09113,0.513314,0.158434,0.695174,-0.165026,0.353601,-1.77069,-0.0282892,-0.0890244,-1.14528,1.21063,0.775636,0.710919,0.520226,0.34736,-0.571245,-0.368761,0.60942,-0.562013,-0.0403209,0.0666716,0.573539,-1.02576,1.09113,0.513314,0.158434,0.695174,-0.165026,0.353601,-1.77069,-0.0282892,-0.0890244,-1.14528,1.21063,0.775636,0.710919,0.520226,-1.85964,1.85964
-101.843,0.936007,0.151695,5,31,0,122.893,1.52096,0.673797,0.946452,2.28794,0.799288,0.546166,1.31105,0.824017,1.44268,2.14489,0.426176,0.828226,1.15434,2.13106,0.855681,0.358945,0.67111,0.074902,1.9525,1.41482,2.6289,0.791961,1.77611,1.08673,-0.36256,-0.513462,0.356857,-0.72436,-0.521987,0.124436,0.244426,0.716289,0.556208,0.745515,-0.540332,0.740498,-0.718117,-1.0011,1.02781,-0.263157,-0.782227,0.932514,-0.225154,-0.385152,1.3795,0.328838,-0.29823,-0.36256,-0.513462,0.356857,-0.72436,-0.521987,0.124436,0.244426,0.716289,0.556208,0.745515,-0.540332,0.740498,-0.718117,-1.0011,1.02781,-0.263157,-0.782227,0.932514,-0.225154,-0.385152,1.3795,0.328838,-0.29823,-0.817059,0.817059
-105.531,0.992717,0.151695,5,31,0,125.793,2.37895,3.62705,0.178785,1.31611,1.1526,1.00904,1.28081,0.226674,0.872398,0.916852,0.718429,0.903765,1.95392,0.920228,1.26201,2.58284,0.637807,3.45948,0.437614,0.396789,2.6212,1.80075,1.23416,0.396043,0.17671,0.0225385,0.0725616,0.0873181,-0.323513,0.0153152,0.501941,0.814777,-0.849459,-0.376766,-0.312234,-0.121835,0.80946,-0.306543,0.212344,-0.557782,-0.815179,-0.427754,-0.194716,1.76261,0.0107563,0.0333123,-0.11514,0.17671,0.0225385,0.0725616,0.0873181,-0.323513,0.0153152,0.501941,0.814777,-0.849459,-0.376766,-0.312234,-0.121835,0.80946,-0.306543,0.212344,-0.557782,-0.815179,-0.427754,-0.194716,1.76261,0.0107563,0.0333123,-0.11514,-0.118718,0.118718
-101.727,0.995328,0.151695,5,63,0,123.317,1.53238,1.23991,0.31139,1.30114,1.1733,0.737937,0.904638,1.63056,1.90476,3.48784,1.09984,1.20401,0.875025,1.07266,0.557449,0.339304,1.81836,0.104467,0.840071,1.03613,4.11182,3.07217,1.47714,0.768849,-0.288296,0.0543019,0.0720922,-0.901625,-0.763017,0.254701,0.520428,0.77347,-0.0813921,1.62639,0.283283,0.2634,-0.661645,-1.23617,0.653701,-0.365269,-0.0521038,0.955355,-1.08169,-0.662313,1.42082,1.08321,-0.865929,-0.288296,0.0543019,0.0720922,-0.901625,-0.763017,0.254701,0.520428,0.77347,-0.0813921,1.62639,0.283283,0.2634,-0.661645,-1.23617,0.653701,-0.365269,-0.0521038,0.955355,-1.08169,-0.662313,1.42082,1.08321,-0.865929,-1.00169,1.00169
-104.828,0.981713,0.151695,5,31,0,124.044,1.60091,1.55298,0.284267,6.94686,0.418909,0.810684,0.679632,0.165961,0.781541,2.61013,1.74291,1.72335,1.68337,1.14929,1.08755,0.879545,1.79327,1.51108,0.669582,0.400241,1.64543,2.01995,0.973542,0.21565,1.32489,-0.959596,-0.33487,0.0150016,0.298892,-0.403125,0.287669,0.44688,-1.10856,0.101953,0.540558,1.38031,0.151756,-0.411358,0.537135,-1.25575,0.103881,-1.24221,-0.741896,0.663956,0.87471,0.589158,0.0219028,1.32489,-0.959596,-0.33487,0.0150016,0.298892,-0.403125,0.287669,0.44688,-1.10856,0.101953,0.540558,1.38031,0.151756,-0.411358,0.537135,-1.25575,0.103881,-1.24221,-0.741896,0.663956,0.87471,0.589158,0.0219028,-0.881281,0.881281
-103.02,0.91435,0.151695,5,31,0,128.969,0.695714,0.915979,0.32723,0.345164,3.01682,1.34861,1.03017,0.342112,0.750779,2.15252,0.373417,1.2855,1.72755,1.93341,0.455325,0.676934,0.490511,1.10187,1.00795,2.09721,1.4883,1.11046,1.0611,0.591718,-0.188313,-0.174052,1.48591,-0.16791,-0.456328,-0.334919,0.0413811,0.822719,0.302675,0.681092,-0.0688585,-0.521934,0.238422,-1.03605,1.11294,-0.840669,-0.776114,0.656902,-0.401633,0.239402,0.371403,0.279926,0.000584173,-0.188313,-0.174052,1.48591,-0.16791,-0.456328,-0.334919,0.0413811,0.822719,0.302675,0.681092,-0.0688585,-0.521934,0.238422,-1.03605,1.11294,-0.840669,-0.776114,0.656902,-0.401633,0.239402,0.371403,0.279926,0.000584173,-1.26658,1.26658
-98.7369,0.948193,0.151695,5,31,0,121.746,1.61225,3.00864,0.619579,2.9014,0.60111,0.915254,0.967091,1.0498,1.8226,1.47431,2.11761,0.566363,1.0789,0.641637,2.40765,1.10729,1.72425,0.241731,1.04348,0.174666,3.6308,2.35251,1.81948,0.75352,0.433617,-0.588817,-0.553297,-0.333433,-0.142467,-0.112493,1.08163,1.53129,0.0565506,0.635739,-0.510403,0.859735,-0.302891,-0.642987,0.195675,-0.259943,-0.252122,-0.549458,-0.245971,0.343969,0.338236,0.181015,-0.501791,0.433617,-0.588817,-0.553297,-0.333433,-0.142467,-0.112493,1.08163,1.53129,0.0565506,0.635739,-0.510403,0.859735,-0.302891,-0.642987,0.195675,-0.259943,-0.252122,-0.549458,-0.245971,0.343969,0.338236,0.181015,-0.501791,-0.661375,0.661375
-100.719,0.984327,0.151695,5,31,0,122.091,0.511637,1.01719,0.106922,2.10169,1.40332,0.473075,0.62038,0.491957,0.791919,3.06238,0.365388,1.06416,2.26361,3.01283,0.441035,0.333001,0.787802,1.38254,0.566836,1.20286,2.59816,2.02164,1.08029,0.269201,0.273107,-0.205973,1.08465,-0.657924,-0.882962,0.0465646,0.699249,0.82597,-0.444725,0.772864,0.781601,0.386898,0.122298,-0.255503,0.353103,-1.38468,-0.340786,-0.106578,-1.64337,0.745399,1.33534,0.101291,-0.122571,0.273107,-0.205973,1.08465,-0.657924,-0.882962,0.0465646,0.699249,0.82597,-0.444725,0.772864,0.781601,0.386898,0.122298,-0.255503,0.353103,-1.38468,-0.340786,-0.106578,-1.64337,0.745399,1.33534,0.101291,-0.122571,-1.48326,1.48326
-97.218,0.997782,0.151695,5,31,0,113.959,2.23828,2.70307,1.11469,1.5503,1.0492,1.69445,2.12266,1.26594,1.08827,2.36541,2.87755,1.07167,1.12992,0.766505,0.675984,1.02743,2.20456,1.00058,0.793601,0.882113,2.55068,1.62301,1.34311,0.61021,-0.11308,0.167701,-0.921189,-0.0714184,-1.06229,1.09656,0.371513,0.742969,-0.2487,0.98698,-0.794937,0.208757,-0.243872,-0.640107,0.47992,-0.108642,-0.2375,0.224779,0.0230677,-0.0981358,0.48527,1.02241,-0.61187,-0.11308,0.167701,-0.921189,-0.0714184,-1.06229,1.09656,0.371513,0.742969,-0.2487,0.98698,-0.794937,0.208757,-0.243872,-0.640107,0.47992,-0.108642,-0.2375,0.224779,0.0230677,-0.0981358,0.48527,1.02241,-0.61187,-0.658182,0.658182
-90.405,0.997755,0.151695,4,15,0,112.378,1.44529,1.59341,0.304653,1.57172,1.30672,0.556907,1.30471,0.570001,1.32499,2.41055,1.15815,1.00432,2.4222,0.841995,0.834955,0.697623,0.934728,1.0949,0.909321,2.196,2.25675,1.04054,1.19196,0.304439,-0.239212,-0.364358,0.830744,-0.181864,-0.634876,0.36372,0.209338,0.615855,-0.761159,-0.104567,0.36842,0.438242,0.17755,-0.0576671,0.357352,-1.07698,-0.281235,0.494339,-0.507423,0.299621,0.424995,0.652985,-0.0792499,-0.239212,-0.364358,0.830744,-0.181864,-0.634876,0.36372,0.209338,0.615855,-0.761159,-0.104567,0.36842,0.438242,0.17755,-0.0576671,0.357352,-1.07698,-0.281235,0.494339,-0.507423,0.299621,0.424995,0.652985,-0.0792499,-0.944573,0.944573
-96.356,0.90199,0.151695,5,31,0,115.809,0.961616,0.729988,1.31044,1.49934,0.608879,1.18541,1.78959,0.535606,1.5304,2.85427,0.755012,0.506784,0.625185,0.972455,0.828869,0.851057,1.93157,0.637771,0.724162,0.160458,1.36818,2.55516,1.12529,1.81469,-0.152887,-0.904335,-0.649297,-0.973555,-0.441701,0.431316,0.574899,0.597262,-0.538434,1.18139,0.154282,-0.145046,-0.40665,-1.19571,0.628588,-0.0714774,0.257919,0.0648388,-0.102751,0.512569,1.45407,0.785271,-0.680412,-0.152887,-0.904335,-0.649297,-0.973555,-0.441701,0.431316,0.574899,0.597262,-0.538434,1.18139,0.154282,-0.145046,-0.40665,-1.19571,0.628588,-0.0714774,0.257919,0.0648388,-0.102751,0.512569,1.45407,0.785271,-0.680412,-0.380144,0.380144
-100.765,0.939744,0.151695,5,31,0,116.381,0.868198,0.783809,0.554118,1.49037,0.5715,1.07353,1.10969,0.416577,1.04135,3.31563,0.621073,1.30327,0.69693,0.465734,0.878318,1.04956,1.07859,2.38323,1.37902,0.137968,2.51417,1.75018,1.11746,0.174203,-0.595438,-1.09477,0.709912,-0.603157,-0.179738,0.458492,1.08516,0.716243,-0.255093,0.547373,-0.0361122,0.440706,-0.226445,-1.59393,1.21673,-0.263867,-0.37122,-0.0991643,-0.191216,1.83193,0.489457,-0.0471409,-1.31138,-0.595438,-1.09477,0.709912,-0.603157,-0.179738,0.458492,1.08516,0.716243,-0.255093,0.547373,-0.0361122,0.440706,-0.226445,-1.59393,1.21673,-0.263867,-0.37122,-0.0991643,-0.191216,1.83193,0.489457,-0.0471409,-1.31138,-0.627323,0.627323
